transport_,src_conn,dst_conn,source_,destination_,source_hash,destination_hash
iterator_v1: 15,vertica_writer,vertica_writer,public.otahotel,analytics.rna_comparison,2731235501928547237,8154557987631515902
iterator_v2: 943,vertica_writer,vertica_writer,static.brand_name,analytics.cost_marketing,5217159817453279837,234807436032444958
iterator_v2: 975,vertica_writer,vertica_writer,partners.order_metaorder,dm_maker_sandbox.b2b_partner_credit_risk,2910863334397978232,7618825696526860547
iterator_v2: 1474,vertica_writer,vertica_writer,analytics.order_channel_level,analytics.order_side_attribute,92989695016588644,8698250890470311781
iterator_v2: 1584,vertica_writer,vertica_writer,payota.payment_log,dm_maker_sandbox.serp_analytics_mart_v2,3577494479374805065,4082823196718167922
iterator_v2: 1337,vertica_writer,vertica_writer,public.booking,analytics.order_extra_profit_override,3120000265886404500,3200955525463500042
iterator_v2: 513,vertica_writer,vertica_writer,analytics.hit_funnel,dm_maker_sandbox.matching_dashboard_data,3146418025069425003,1082574191113640884
iterator_v2: 1126,vertica_writer,vertica_writer,ppc.google_campaign_history,dm_maker_sandbox.historical_data_completeness,5877137920226581035,1564456047364042239
iterator_v2: 1593,vertica_writer,vertica_writer,crm.profile_userconfig,dm_maker_sandbox.opscost_attribution_entities,155996626156555710,7286167882562575316
iterator_v2: 480,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccounttype,dm_maker_sandbox.fidelitytransaction_booking,7164336259183570995,6691709139356466776
iterator_v2: 1303,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.test_redir,3120000265886404500,4636967902580512231
iterator_v2: 1232,vertica_writer,vertica_writer,analytics.currency_converter,dm_maker_sandbox.session_multichannel_v2,2726130926009016445,7203057405901270778
iterator_v2: 1517,vertica_writer,vertica_writer,extranet.hotels_rateplan,dm_maker_sandbox.extranet_sales_structure,8693625342427587713,6619552642134989824
iterator_v2: 1478,vertica_writer,vertica_writer,intranet.ostrovok_users,dm_maker_sandbox.etg_team_snapshot,2839329741707160271,2932755574534678490
iterator_v2: 534,vertica_writer,vertica_writer,partners.partners_contract,dm_maker_sandbox.hotelpage_show_dashboard_v2,5767082907166327490,7148461383724857514
iterator_v2: 1092,vertica_writer,vertica_writer,public.booking_history,dm_maker_sandbox.cancellation_dashboard_net_bookings_daily_v100_utc,840966878362481736,2926883198160819167
iterator_v2: 603,vertica_writer,vertica_writer,media.sessions_smarttravel,analytics.session_yield,3606861542790076621,8582445295319135111
iterator_v2: 488,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccounthistory,dm_maker_sandbox.fidelity_transactions_economics,273259841203534140,4601887301744518733
iterator_v2: 1517,vertica_writer,vertica_writer,analytics.stat_crm_hotel_priority_data_history,dm_maker_sandbox.extranet_sales_structure,6533118964836110561,6619552642134989824
iterator_v2: 1586,vertica_writer,vertica_writer,payota.payment_log,dm_maker_sandbox.failed_orderitem,3577494479374805065,8509441088538696576
iterator_v2: 830,vertica_writer,vertica_writer,intranet.ostrovok_users,dm_maker_sandbox.ops_costs_front_office_action_log,2839329741707160271,8234408049255584283
iterator_v2: 92,vertica_writer,vertica_writer,public.orderlog,analytics_sandbox.failed_orderitem_20190411,5897854166476394446,464589743494408267
iterator_v2: 1068,vertica_writer,vertica_writer,asterisk.cdr_channels,dm_maker_sandbox.precheck_ops_report_v2,8554073396247668363,912318536529489904
iterator_v2: 1244,vertica_writer,vertica_writer,public.upsell,dm_maker_sandbox.session_multichannel_v2,3596258559765324865,7203057405901270778
iterator_v2: 944,vertica_writer,vertica_writer,ostrota.orders_orderhotcorerate,analytics.order_commission,2083419532775102728,7305274796731746569
iterator_v1: 17,vertica_writer,vertica_writer,analytics.hit_funnel,analytics.sessions_geo_property,3146418025069425003,3254925501035601357
iterator_v2: 767,vertica_writer,vertica_writer,analytics.order_test,analytics.order_base,5866563266832064129,9030169330647550503
iterator_v2: 306,vertica_writer,vertica_writer,attribution.sessions_overwrite,dm_maker_sandbox.booking_channels_normal,7326595414497408515,6282030870396221501
iterator_v1: 48,vertica_writer,vertica_writer,analytics.hit_funnel,analytics.product_bookings_v2,3146418025069425003,2206210162323317989
iterator_v2: 973,vertica_writer,vertica_writer,weblogs2.hc_event,dm_maker_sandbox.b2b_registration_form_channel,7147512082231993025,1846132642390272849
iterator_v2: 1364,vertica_writer,vertica_writer,analytics.otahotel,dm_maker_sandbox.stat_crm_hotel_priority_data_new,3294040447945237763,3523209434464166506
iterator_v2: 144,vertica_writer,vertica_writer,mailota.mail_mailtemplate,dm_maker_sandbox.b2c_mailota,7120902242551604627,3382116399950524497
iterator_v2: 1092,vertica_writer,vertica_writer,analytics.region,dm_maker_sandbox.cancellation_dashboard_net_bookings_daily_v100_utc,7349262438846941395,2926883198160819167
iterator_v2: 1522,vertica_writer,vertica_writer,analytics.hit_funnel,dm_maker_sandbox.discrepancy_tool_v7,3146418025069425003,4185075381970853438
iterator_v2: 1447,vertica_writer,vertica_writer,extranet.hotels_rateplan_room_categories,dm_maker_sandbox.extranet_rates_data_aggregated_snapshot_v2,7287543311748383459,6230440777443431842
iterator_v2: 1586,vertica_writer,vertica_writer,payota.payment,dm_maker_sandbox.failed_orderitem,319207843019098902,8509441088538696576
iterator_v2: 1141,vertica_writer,vertica_writer,partners.payment_payotapaymentorder_history,dm_maker_sandbox.historical_data_completeness,8859568086064145712,1564456047364042239
iterator_v2: 1367,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.order_session_2000,3120000265886404500,1125175189426376282
iterator_v2: 645,vertica_writer,vertica_writer,analytics.hotel,analytics.inventory_dahsboard_data,6868892583508641087,6411157322223737378
iterator_v2: 1450,vertica_writer,vertica_writer,public.booking_cancellation,dm_maker_sandbox.hotels_on_serp_positions,7731680662453010698,4357999019217228
iterator_v2: 1152,vertica_writer,vertica_writer,content.otachain_owner,dm_maker_sandbox.bar_prices2,7300860583704592286,2286744053972887806
iterator_v2: 1259,vertica_writer,vertica_writer,analytics.hit_funnel,dm_maker_sandbox.blog_article_economics_v4,3146418025069425003,5836272403203438305
iterator_v2: 1419,vertica_writer,vertica_writer,hotcore.hotel_bans_ota_chain_ids,dm_maker_sandbox.feed_why_not_selling_dashboard_data,8816435965625287649,6413928181203348886
iterator_v2: 1011,vertica_writer,vertica_writer,public.booking_cancellation,dm_maker_sandbox.b2b_market_dashboard_v2,7731680662453010698,1632085184316148603
iterator_v2: 1188,vertica_writer,vertica_writer,analytics.discrepancy_hunter,dm_maker_sandbox.discrepancy_tool_v6,1444892739809097692,7378679754824150183
iterator_v2: 99,vertica_writer,vertica_writer,ostrota.payment_payment,analytics.booking_process,6914566885306375067,2293038976874465025
iterator_v2: 1652,vertica_writer,vertica_writer,extranet.legal_company,dm_maker_sandbox.extranet_inventory_data_v1,5855354228626704408,3775666730922954665
iterator_v2: 493,vertica_writer,vertica_writer,public.ostrovok_currency_history,dm_maker_sandbox.currency_history,1837881001046909360,1626178942519055113
iterator_v2: 1445,vertica_writer,vertica_writer,extranet.hotels_rateplan_history,dm_maker_sandbox.extranet_rates_data_aggregated_v2,5903005985018058749,3424683711042428027
iterator_v2: 515,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.fidelity_transactions_economics,3120000265886404500,4601887301744518733
iterator_v2: 324,vertica_writer,vertica_writer,cltv.booking_basket2booking,dm_maker_sandbox.cancellation_model,7371050225857466414,4510212123049228886
iterator_v2: 1118,vertica_writer,vertica_writer,extranet.legal_contract,dm_maker_sandbox.extranet_hotel_contract_tracker,7812298998002273156,2380631441764481761
iterator_v2: 309,vertica_writer,vertica_writer,payota.payment_log,actualize.payment_b2c,3577494479374805065,8363113505432953130
iterator_v2: 1555,vertica_writer,vertica_writer,weblogs2.hc_event,dm_maker_sandbox.event_chains_v4,7147512082231993025,2508043603982408234
iterator_v2: 1239,vertica_writer,vertica_writer,partners.partners_profile,dm_maker_sandbox.b2b_product_tab,2438976303386323791,1796956207315007005
iterator_v2: 329,vertica_writer,vertica_writer,analytics.currency_history,analytics_sandbox.metasearch_cost_20190530,2302038586775913509,9220003686816873818
iterator_v2: 1159,vertica_writer,vertica_writer,partners.partners_contract_punishment_rules,dm_maker_sandbox.b2b_antifraud_tool_v2,6979179824254881381,535023506135878203
iterator_v2: 1273,vertica_writer,vertica_writer,public.booking,dm_maker_sandbox.blog_article_economics_v6,3120000265886404500,5458486315191705825
iterator_v2: 1071,vertica_writer,vertica_writer,extranet.hotels_rateplan_history,dm_maker_sandbox.extranet_rateplan_parameter_tracker,5903005985018058749,5544740954256009352
iterator_v2: 323,vertica_writer,vertica_writer,attribution.sessions_overwrite,dm_maker_sandbox.booking_channels_normal,7326595414497408515,6282030870396221501
iterator_v2: 1395,vertica_writer,vertica_writer,public.booking,analytics.session_yield,3120000265886404500,8582445295319135111
iterator_v2: 219,vertica_writer,vertica_writer,mailota.mail_mailcontact,dm_maker_sandbox.mail_history_temporary,1244969145642044651,344659742916076556
iterator_v2: 769,vertica_writer,vertica_writer,dimensions.session_channel_level,analytics.cost_cpc,8164071608209403248,7985033926683584240
iterator_v2: 1107,vertica_writer,vertica_writer,analytics.region,analytics.stat_crm_hotel_priority_data,7349262438846941395,4331501471137166184
iterator_v2: 199,vertica_writer,vertica_writer,weblogs2.hit_funnel_rate,dm_maker_sandbox.b2c_markup,5250396001586589285,4241350443490879288
iterator_v2: 1254,vertica_writer,vertica_writer,attribution.sessions_overwrite,dm_maker_sandbox.blog_article_economics_v3,7326595414497408515,6139393591969951959
iterator_v2: 1384,vertica_writer,vertica_writer,ostrota.fidelity_fidelitypromise,dm_maker_sandbox.session_multichannel_v6,7408874844090017028,920606748632688632
iterator_v2: 488,vertica_writer,vertica_writer,partners.partners_profile,dm_maker_sandbox.fidelity_transactions_economics,2438976303386323791,4601887301744518733
iterator_v2: 647,vertica_writer,vertica_writer,partners.partners_contract,analytics.hotelpage_show_dashboard_data,5767082907166327490,2664863495117547892
iterator_v2: 1275,vertica_writer,vertica_writer,partners.order_upsellorderitem,analytics.upsell_type,4328109332793827860,2013496017228931310
iterator_v2: 1432,vertica_writer,vertica_writer,diadmin.tpp_financialterm,dm_maker_sandbox.order_tpp_credit_line_date_v1,3909881403593978444,6376369836549047980
iterator_v2: 195,vertica_writer,vertica_writer,ppc.yandex_sessions_cost_after_20180101,ppc.yandex_sessions_cost,1560404499894629339,3288375579040754534
iterator_v2: 910,vertica_writer,vertica_writer,partners.stat_orderitem,dm_maker_sandbox.b2b_kind_self_calculations,306437137060113543,4114646783129466877
iterator_v2: 1127,vertica_writer,vertica_writer,diadmin.antifraud_fraudulentorder,dm_maker_sandbox.historical_data_completeness,5414178706209925937,1564456047364042239
iterator_v2: 1114,vertica_writer,vertica_writer,ostrota.orders_order,dm_maker_sandbox.order_test_4,6608939012850644849,7649956284324805656
iterator_v2: 1279,vertica_writer,vertica_writer,partners.partners_segmentation_property,dm_maker_sandbox.b2b_product_conversion_v2,3720387005656812953,5233229223549610022
iterator_v1: 101,vertica_writer,vertica_writer,metasearch.reports_wego_ostrovok_daily,metasearch.dapi_session_cost,4565126935546081053,6844682818578100185
iterator_v2: 668,vertica_writer,vertica_writer,ostrota.orders_orderhotcorerate,dm_maker_sandbox.booking_base,2083419532775102728,2674655571109751406
iterator_v2: 743,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccount,dm_maker_sandbox.session_multichannel,986520520624062305,5077351583971281906
iterator_v2: 1125,vertica_writer,vertica_writer,mailota.mail_mailtemplate_history,dm_maker_sandbox.historical_data_completeness,8721423287153369113,1564456047364042239
iterator_v2: 786,vertica_writer,vertica_writer,partners.order_metaorder,dm_maker_sandbox.payota_data_v4,2910863334397978232,3914428840394312979
iterator_v2: 1024,vertica_writer,vertica_writer,public.booking_cancellation,dm_maker_sandbox.direct_acquisition_prioritization_snapshot,7731680662453010698,9032498974432544372
iterator_v2: 438,vertica_writer,vertica_writer,content.content_photo_gallery,content.hotel_gallery_snapshot,556442783680964476,56669044863118026
iterator_v2: 1449,vertica_writer,vertica_writer,hotcore.entities_supplierintegration,analytics.supplier_feed,7937055604483279117,7113854452832184039
iterator_v2: 1093,vertica_writer,vertica_writer,analytics.region,dm_maker_sandbox.cancellation_dashboard_net_bookings_daily_v101_utc,7349262438846941395,161650345853408277
iterator_v2: 1237,vertica_writer,vertica_writer,weblogs2.hc_event,dm_maker_sandbox.b2b_registration_form_channel_v12,7147512082231993025,8419172536909801932
iterator_v2: 1085,vertica_writer,vertica_writer,static.geo_info,dm_maker_sandbox.cancellation_dashboard_net_bookings_daily_val_utc,6043877432539830984,6037984288234761414
iterator_v2: 1310,vertica_writer,vertica_writer,content.content_snapshot,dm_maker_sandbox.new_hotels_report_v3,5098012807062656926,5896089928983426076
iterator_v2: 536,vertica_writer,vertica_writer,modeldata.quality_metrics,dm_maker_sandbox.serp_content,8912686231506722125,4477486943183420993
iterator_v2: 613,vertica_writer,vertica_writer,public.booking_cancellation,dm_maker_sandbox.booking_channels_v5,7731680662453010698,3389605005612263074
iterator_v2: 693,vertica_writer,vertica_writer,public.booking_history,dm_maker_sandbox.supplier_booking_test,840966878362481736,1035336732476689582
iterator_v2: 219,vertica_writer,vertica_writer,mailota.mail_mailtemplate,dm_maker_sandbox.mail_history_temporary,7120902242551604627,344659742916076556
iterator_v2: 727,vertica_writer,vertica_writer,analytics.supplierd_supply_request_daily,analytics.availability_by_booking_window_and_feed,2690898965979661316,8239656322018470093
iterator_v2: 672,vertica_writer,vertica_writer,public.otahotel,dm_maker_sandbox.region_otahotels,2731235501928547237,8931273987418985666
iterator_v2: 291,vertica_writer,vertica_writer,metasearch.taxation,dm_maker_sandbox.metasearch_cost,5355645715358471008,8939763255686406667
iterator_v2: 1560,vertica_writer,vertica_writer,crm.auth_user,dm_maker_sandbox.direct_supply_actions_cohorts_v1,8591457760614284877,8467711008075720599
iterator_v2: 1388,vertica_writer,vertica_writer,antifraud.fraudulent_orders,dm_maker_sandbox.order_descriptive_attributes_v10,3723766020496614965,7190271000805696610
iterator_v2: 1269,vertica_writer,vertica_writer,partners.order_carorderitem,dm_maker_sandbox.b2b_account_manager_desktop_v2,3147308628637636329,18709263158825993
iterator_v2: 1596,vertica_writer,vertica_writer,etl.vertica_aggregate_subscriptions_log,analytics.data_quality_table_score,7171592902369365673,8481656699489700989
iterator_v2: 869,vertica_writer,vertica_writer,analytics.order_base,dm_maker_sandbox.order_extra_profit_override_v4,9030169330647550503,1501614854348352717
iterator_v2: 202,vertica_writer,vertica_writer,analytics.currency_converter,dm_maker_sandbox.media_yield,2726130926009016445,712142552255598204
iterator_v2: 923,vertica_writer,vertica_writer,analytics.hit_funnel,analytics.session_adunit,3146418025069425003,3555722808547993104
iterator_v2: 515,vertica_writer,vertica_writer,ostrota.fidelity_fidelitypromise,dm_maker_sandbox.fidelity_transactions_economics,7408874844090017028,4601887301744518733
iterator_v2: 194,vertica_writer,vertica_writer,mailota.mail_mailhistory,analytics.mail_history,8553699882589095662,7684169218062716226
